timestamp_utc,timestamp_local,market_label,smard_region,risk_score,regime_label,reason_codes,residual_load_percentile,renewable_share_percentile,abs_load_ramp_percentile,abs_residual_load_ramp_percentile,abs_renewable_generation_ramp_percentile,risk_schema_version,risk_diagnostic_schema_version
2024-06-13 17:00:00+00:00,2024-06-13 19:00:00+02:00,DE-LU,DE,85,EXTREME,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.980456026058632,0.0912052117263843,0.1993464052287581,0.9411764705882352,0.934640522875817,4A.1,4B.1
2024-06-17 21:00:00+00:00,2024-06-17 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9508599508599508,0.0073710073710073,0.9408866995073892,0.6502463054187192,0.1453201970443349,4A.1,4B.1
2024-06-18 04:00:00+00:00,2024-06-18 06:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9589371980676328,0.0845410628019323,0.9830508474576272,0.6828087167070218,0.6029055690072639,4A.1,4B.1
2024-06-27 21:00:00+00:00,2024-06-27 23:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9010819165378672,0.0819165378670788,0.9164086687306502,0.8173374613003096,0.434984520123839,4A.1,4B.1
2024-06-17 17:00:00+00:00,2024-06-17 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9751861042183624,0.1017369727047146,0.3134328358208955,0.9129353233830846,0.9228855721393034,4A.1,4B.1
2024-06-24 17:00:00+00:00,2024-06-24 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9597197898423818,0.1576182136602451,0.0228070175438596,0.9824561403508772,0.9736842105263158,4A.1,4B.1
2024-06-27 17:00:00+00:00,2024-06-27 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9828926905132191,0.1788491446345256,0.3722741433021806,0.9595015576323987,0.973520249221184,4A.1,4B.1
2024-06-12 20:00:00+00:00,2024-06-12 22:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.916083916083916,0.0979020979020979,0.7543859649122807,0.312280701754386,0.3929824561403509,4A.1,4B.1
2024-06-13 18:00:00+00:00,2024-06-13 20:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,1.0,0.0616883116883116,0.6384364820846905,0.5895765472312704,0.758957654723127,4A.1,4B.1
2024-06-13 19:00:00+00:00,2024-06-13 21:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9902912621359224,0.0420711974110032,0.7727272727272727,0.4058441558441558,0.2467532467532467,4A.1,4B.1
2024-06-13 20:00:00+00:00,2024-06-13 22:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9451612903225808,0.0806451612903225,0.7249190938511327,0.7346278317152104,0.4822006472491909,4A.1,4B.1
2024-06-17 18:00:00+00:00,2024-06-17 20:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9975247524752476,0.0544554455445544,0.5955334987593052,0.6600496277915633,0.7866004962779156,4A.1,4B.1
2024-06-17 19:00:00+00:00,2024-06-17 21:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9950617283950616,0.0098765432098765,0.7970297029702971,0.0074257425742574,0.5445544554455446,4A.1,4B.1
2024-06-17 20:00:00+00:00,2024-06-17 22:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9802955665024632,0.0073891625615763,0.7654320987654321,0.3777777777777777,0.2691358024691358,4A.1,4B.1
2024-06-18 03:00:00+00:00,2024-06-18 05:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.910411622276029,0.0290556900726392,0.8325242718446602,0.4199029126213592,0.3033980582524271,4A.1,4B.1
2024-06-18 18:00:00+00:00,2024-06-18 20:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9906542056074766,0.0887850467289719,0.6206088992974239,0.1967213114754098,0.5409836065573771,4A.1,4B.1
2024-06-18 19:00:00+00:00,2024-06-18 21:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.9673659673659674,0.0862470862470862,0.8084112149532711,0.3901869158878505,0.3247663551401869,4A.1,4B.1
2024-06-18 20:00:00+00:00,2024-06-18 22:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.944186046511628,0.0837209302325581,0.7948717948717948,0.4755244755244755,0.2004662004662004,4A.1,4B.1
2024-06-19 19:00:00+00:00,2024-06-19 21:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.955849889624724,0.0993377483443708,0.7212389380530974,0.2389380530973451,0.5973451327433629,4A.1,4B.1
2024-06-19 20:00:00+00:00,2024-06-19 22:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,0.933920704845815,0.0947136563876652,0.6269315673289183,0.3090507726269316,0.1611479028697571,4A.1,4B.1
